Instance,Algorithm,Parameters,Optimal Cost,Total Cost,Difference,Execution Time (s)
XML100_1111_22,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",55795,23629.96248284006,-32165.03751715994,0.16660714149475098
XML100_1111_22,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",55795,16233.210896184404,-39561.789103815594,0.2809720039367676
XML100_1111_22,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",55795,14278.380860587813,-41516.619139412185,0.36208510398864746
XML100_1111_22,Genetic Algorithm,"{'population_size': 150, 'generations': 50}",55795,16729.81977745229,-39065.180222547715,0.2403707504272461
XML100_1111_22,Genetic Algorithm,"{'population_size': 150, 'generations': 100}",55795,5001.583749173858,-50793.41625082614,0.3786041736602783
XML100_1111_22,Genetic Algorithm,"{'population_size': 150, 'generations': 150}",55795,2437.588972735148,-53357.411027264854,0.5581660270690918
XML100_1111_23,Genetic Algorithm,"{'population_size': 50, 'generations': 50}",37197,39491.16678157606,2294.1667815760593,0.09237408638000488
XML100_1111_23,Genetic Algorithm,"{'population_size': 50, 'generations': 100}",37197,29652.725862262974,-7544.274137737026,0.16024994850158691
XML100_1111_23,Genetic Algorithm,"{'population_size': 50, 'generations': 150}",37197,32065.632738293123,-5131.367261706877,0.22671008110046387
XML100_1111_23,Genetic Algorithm,"{'population_size': 100, 'generations': 50}",37197,29653.411953757215,-7543.588046242785,0.16042399406433105
XML100_1111_23,Genetic Algorithm,"{'population_size': 100, 'generations': 100}",37197,28519.534492065166,-8677.465507934834,0.2937309741973877
XML100_1111_23,Genetic Algorithm,"{'population_size': 100, 'generations': 150}",37197,32290.50071993175,-4906.4992800682485,0.4272189140319824
